customer_id,segment_name,Recency,Frequency,Monetary,ticket_count,return_rate,sessions_30d,campaign_clicks_30d,loyalty_tier
CUST01493,Regular Customers,43,3,2016.38,,0.0,0,0,
CUST01494,Discount Sensitive,326,4,1888.54,1.0,0.0,1,1,
CUST01495,Loyal Customers,38,7,4320.469999999999,1.0,0.0,0,0,Silver
CUST01496,Discount Sensitive,16,2,1574.18,,0.0,9,3,
CUST01497,Discount Sensitive,20,6,3879.41,1.0,0.3333333333333333,9,0,
CUST01498,Loyal Customers,31,8,5154.349999999999,1.0,0.125,14,0,
CUST01499,Discount Sensitive,194,5,4317.6,,0.0,3,0,Silver
CUST01500,Discount Sensitive,23,6,4081.71,,0.0,8,0,Silver
CUST01501,Discount Sensitive,127,2,646.4300000000001,2.0,0.0,6,0,
CUST01502,Regular Customers,58,3,1698.54,1.0,0.3333333333333333,15,1,
CUST01503,Regular Customers,151,4,2509.01,1.0,0.25,8,0,
CUST01504,Discount Sensitive,213,3,1436.96,2.0,0.3333333333333333,0,1,
CUST01505,Discount Sensitive,58,2,1100.77,,0.0,2,2,
CUST01506,Dormant Customers,201,4,2676.48,2.0,0.0,4,0,Silver
CUST01507,Dormant Customers,186,5,4142.6,2.0,0.2,5,0,Silver
CUST01508,Regular Customers,26,2,1347.03,,0.0,10,4,Platinum
CUST01509,Discount Sensitive,40,5,2921.37,2.0,0.2,17,0,
CUST01510,Discount Sensitive,193,2,1667.1,,0.0,7,2,
CUST01511,High Value But Unhappy,53,5,4446.95,2.0,0.0,11,1,
CUST01512,High Value But Unhappy,7,9,7963.07,2.0,0.0,3,0,
CUST01513,Discount Sensitive,192,1,1062.28,,0.0,0,0,
CUST01514,Loyal Customers,5,4,1891.2,,0.0,5,3,
CUST01515,Loyal Customers,38,7,5880.29,,0.0,4,0,
CUST01516,Discount Sensitive,233,1,421.68,1.0,0.0,15,2,
CUST01517,Discount Sensitive,148,4,1921.46,2.0,0.25,4,0,Platinum
CUST01518,Dormant Customers,546,1,569.86,,0.0,1,0,
CUST01519,Loyal Customers,39,6,5143.28,,0.0,0,0,
CUST01520,Regular Customers,17,2,921.8499999999999,,0.0,10,0,
CUST01521,Regular Customers,14,3,1626.35,,0.0,2,0,
CUST01522,Discount Sensitive,129,1,882.29,,0.0,2,1,
CUST01523,Discount Sensitive,35,6,4534.55,1.0,0.16666666666666666,1,1,
CUST01524,Regular Customers,34,2,2947.84,1.0,0.0,5,1,
CUST01525,Discount Sensitive,11,5,2503.9199999999996,,0.0,1,0,
CUST01526,Loyal Customers,20,5,4209.43,2.0,0.2,7,2,Silver
CUST01527,Discount Sensitive,387,3,2802.84,,0.0,1,1,
CUST01528,Discount Sensitive,166,1,424.84,1.0,0.0,13,0,Gold
CUST01529,Discount Sensitive,255,1,1455.91,,0.0,0,0,
CUST01530,Discount Sensitive,243,5,4146.860000000001,2.0,0.2,7,2,Silver
CUST01531,Discount Sensitive,283,2,1077.94,2.0,0.5,3,1,
CUST01532,Dormant Customers,220,6,2788.44,1.0,0.0,6,1,Platinum
CUST01533,Dormant Customers,228,1,697.43,,0.0,6,0,Silver
CUST01534,Loyal Customers,10,4,2557.49,,0.0,7,0,
CUST01535,Discount Sensitive,59,9,3967.66,2.0,0.2222222222222222,9,4,Silver
CUST01536,Discount Sensitive,27,2,1335.29,1.0,0.0,2,0,
CUST01537,Discount Sensitive,184,1,355.81,,0.0,3,0,
CUST01538,Discount Sensitive,12,2,811.26,,0.0,8,1,
CUST01539,Dormant Customers,219,1,643.65,1.0,0.0,0,0,Silver
CUST01540,Discount Sensitive,256,3,2546.85,1.0,0.3333333333333333,4,1,Silver
CUST01541,Discount Sensitive,1,2,962.55,,0.0,5,0,
CUST01542,Discount Sensitive,17,4,2775.17,,0.25,15,0,
CUST01543,Discount Sensitive,192,1,1270.64,,0.0,8,2,Silver
CUST01544,High Value But Unhappy,33,11,6887.0,4.0,0.2727272727272727,11,2,
CUST01545,Discount Sensitive,167,2,1091.81,,0.0,4,0,Gold
CUST01546,Discount Sensitive,10,6,2958.95,2.0,0.0,4,1,
CUST01547,High Value But Unhappy,160,9,7802.05,3.0,0.1111111111111111,4,1,Silver
CUST01548,Discount Sensitive,40,7,3574.6,1.0,0.14285714285714285,2,0,
CUST01549,Dormant Customers,228,3,3126.75,1.0,0.0,15,0,
CUST01550,Regular Customers,170,4,1841.6,,0.0,5,0,
CUST01551,Discount Sensitive,45,2,1853.7799999999997,,0.0,11,0,
CUST01552,Discount Sensitive,169,5,2594.91,,0.0,3,0,Silver
CUST01553,Dormant Customers,214,1,381.8,,0.0,4,1,Silver
CUST01554,Loyal Customers,13,5,4601.29,1.0,0.0,8,1,
CUST01555,Loyal Customers,16,4,2401.76,1.0,0.0,5,2,
CUST01556,Loyal Customers,38,5,3783.21,,0.0,1,2,
CUST01557,Loyal Customers,49,4,1918.1799999999998,,0.0,9,0,
CUST01558,Discount Sensitive,271,3,2406.87,1.0,0.0,1,0,
CUST01559,High Value But Unhappy,154,8,5817.8,3.0,0.125,5,2,
CUST01560,Discount Sensitive,22,5,3607.51,1.0,0.2,14,2,
CUST01561,Dormant Customers,214,1,567.89,,0.0,5,3,
CUST01562,Loyal Customers,50,4,2620.94,1.0,0.25,17,0,Silver
CUST01563,Regular Customers,81,2,1279.74,1.0,0.5,0,0,
CUST01564,Discount Sensitive,297,2,1155.5900000000001,,0.0,1,0,Silver
CUST01565,Loyal Customers,26,4,3451.03,,0.0,4,1,Silver
CUST01566,Discount Sensitive,46,2,2075.66,,0.0,0,0,Silver
CUST01567,Dormant Customers,406,2,1423.0500000000002,,0.0,3,1,Silver
CUST01568,Discount Sensitive,239,2,1002.8800000000001,1.0,0.0,2,0,
CUST01569,Loyal Customers,17,6,4032.73,,0.0,20,0,Platinum
CUST01570,Discount Sensitive,205,2,551.3299999999999,,0.0,2,0,Silver
CUST01571,High Value But Unhappy,314,5,4663.12,2.0,0.0,1,1,
CUST01572,Discount Sensitive,288,1,1048.29,1.0,0.0,1,1,Platinum
CUST01573,High Value But Unhappy,14,8,6524.17,2.0,0.0,7,0,
CUST01574,Discount Sensitive,222,3,2673.15,,0.0,2,1,
CUST01575,High Value But Unhappy,226,3,4439.9800000000005,2.0,0.0,1,0,
CUST01576,Discount Sensitive,143,2,2235.15,1.0,0.5,10,0,Silver
CUST01577,Discount Sensitive,168,1,343.71,1.0,1.0,3,0,Silver
CUST01578,Regular Customers,10,2,2673.95,,0.0,4,3,
CUST01579,Champions,106,8,6050.82,1.0,0.0,9,1,Silver
CUST01580,Regular Customers,57,3,1994.2,,0.0,14,1,
CUST01581,High Value But Unhappy,6,14,10443.380000000001,5.0,0.14285714285714285,6,0,
CUST01582,High Value But Unhappy,3,8,4731.45,2.0,0.25,5,1,
CUST01583,Discount Sensitive,322,3,1979.92,,0.0,2,2,Silver
CUST01584,Discount Sensitive,33,6,10939.56,,0.0,6,0,
CUST01585,Discount Sensitive,84,1,327.29,,0.0,4,0,
CUST01586,Regular Customers,38,2,2246.2200000000003,1.0,0.0,7,1,
CUST01587,Discount Sensitive,190,5,3345.9300000000003,2.0,0.2,10,0,
CUST01588,Dormant Customers,206,4,3378.07,1.0,0.0,2,0,Silver
CUST01589,Dormant Customers,208,2,883.23,,0.0,1,0,
CUST01590,Dormant Customers,190,2,1250.94,,0.0,8,0,
CUST01591,Dormant Customers,197,3,2829.57,2.0,0.3333333333333333,4,0,
CUST01592,Regular Customers,19,2,909.89,,0.5,8,0,Silver
CUST01593,Regular Customers,91,1,675.24,,0.0,18,2,
CUST01594,Loyal Customers,13,6,3131.56,1.0,0.16666666666666666,2,0,Gold
CUST01595,Discount Sensitive,33,4,1975.6599999999999,,0.0,8,1,
CUST01596,Discount Sensitive,21,7,5339.889999999999,1.0,0.14285714285714285,7,1,
CUST01597,Discount Sensitive,51,7,3606.2200000000003,2.0,0.14285714285714285,4,0,Silver
CUST01598,Loyal Customers,17,4,1821.96,,0.0,4,2,Silver
CUST01599,Regular Customers,143,3,1748.0800000000002,,0.0,3,2,
CUST01600,Discount Sensitive,61,1,657.78,,0.0,2,0,
CUST01601,High Value But Unhappy,51,7,6554.65,2.0,0.0,6,0,Gold
CUST01602,Discount Sensitive,12,5,3517.8100000000004,1.0,0.0,8,1,Gold
CUST01603,Dormant Customers,227,4,2882.1099999999997,1.0,0.25,0,0,Silver
CUST01604,Discount Sensitive,39,7,2918.56,2.0,0.0,17,1,Silver
CUST01605,Discount Sensitive,54,2,1483.0,,0.0,3,0,
CUST01606,Discount Sensitive,241,1,282.09,1.0,0.0,1,0,Silver
CUST01607,Dormant Customers,216,1,1515.3,,0.0,7,0,
CUST01608,Discount Sensitive,5,4,2151.46,,0.0,1,2,
CUST01609,Discount Sensitive,130,3,1380.23,2.0,0.0,4,0,
CUST01610,High Value But Unhappy,8,6,4365.28,2.0,0.16666666666666666,4,2,
CUST01611,Discount Sensitive,33,7,3432.4,2.0,0.0,1,3,Gold
CUST01612,Discount Sensitive,344,1,725.09,,0.0,1,0,
CUST01613,Dormant Customers,316,2,1983.37,,0.0,0,1,
CUST01614,High Value But Unhappy,17,12,7790.98,3.0,0.08333333333333333,4,0,
CUST01615,Loyal Customers,41,4,2580.1400000000003,1.0,0.0,3,0,
CUST01616,High Value But Unhappy,221,6,4472.110000000001,2.0,0.16666666666666666,4,2,
CUST01617,Regular Customers,132,4,3694.23,2.0,0.25,9,0,Silver
CUST01618,Champions,145,6,4011.61,,0.0,2,0,Silver
CUST01619,Discount Sensitive,24,5,3063.82,,0.0,8,1,
CUST01620,Loyal Customers,38,7,4320.45,,0.14285714285714285,7,1,
CUST01621,Loyal Customers,5,9,5149.33,1.0,0.0,10,3,Silver
CUST01622,Loyal Customers,48,8,4147.12,2.0,0.0,6,2,
CUST01623,Discount Sensitive,420,2,1834.9099999999999,,0.0,0,0,
CUST01624,Loyal Customers,53,6,3439.3,1.0,0.3333333333333333,11,0,Silver
CUST01625,Regular Customers,60,4,2731.9700000000003,1.0,0.0,7,1,Silver
CUST01626,Discount Sensitive,89,4,2267.6099999999997,,0.0,6,0,Silver
CUST01627,Discount Sensitive,356,4,2804.23,,0.0,1,0,
CUST01628,Discount Sensitive,241,3,1760.35,1.0,0.3333333333333333,4,0,Silver
CUST01629,Discount Sensitive,142,2,1120.0,1.0,0.0,1,0,Silver
CUST01630,Loyal Customers,5,10,8489.73,1.0,0.1,6,1,
CUST01631,Loyal Customers,53,7,5285.04,1.0,0.0,14,1,Gold
CUST01632,Discount Sensitive,67,1,1472.62,,0.0,4,0,
CUST01633,Discount Sensitive,42,5,2081.99,1.0,0.0,3,1,
CUST01634,Discount Sensitive,101,1,668.05,,0.0,6,0,Gold
CUST01635,High Value But Unhappy,49,6,4313.25,2.0,0.3333333333333333,10,2,Silver
CUST01636,Discount Sensitive,3,4,2885.52,,0.25,10,2,
CUST01637,High Value But Unhappy,54,11,7075.92,3.0,0.09090909090909091,8,2,
CUST01638,Discount Sensitive,1,8,5077.9,,0.0,9,1,
CUST01639,Dormant Customers,227,2,2292.2200000000003,,0.0,3,0,Silver
CUST01640,Discount Sensitive,166,1,464.57,,0.0,6,0,Silver
CUST01641,Loyal Customers,14,6,4815.66,1.0,0.0,13,0,
CUST01642,Loyal Customers,35,6,5216.96,,0.0,5,0,Silver
CUST01643,Discount Sensitive,243,5,3485.7299999999996,,0.0,5,2,
CUST01644,High Value But Unhappy,179,8,5024.66,3.0,0.125,5,3,
CUST01645,Loyal Customers,10,6,3999.9,,0.0,9,1,
CUST01646,Loyal Customers,37,9,5389.26,,0.1111111111111111,10,0,Silver
CUST01647,Loyal Customers,32,7,6464.3099999999995,,0.0,8,0,Gold
CUST01648,Regular Customers,16,2,1174.65,,0.0,2,3,Gold
CUST01649,Dormant Customers,304,1,376.88,,0.0,1,0,
CUST01650,Discount Sensitive,24,2,2187.6,,0.0,9,3,Silver
CUST01651,Regular Customers,148,3,2543.79,1.0,0.0,0,1,
CUST01652,High Value But Unhappy,56,7,4915.62,2.0,0.2857142857142857,2,0,
CUST01653,Regular Customers,148,3,2168.75,1.0,0.0,0,0,Silver
CUST01654,Discount Sensitive,54,2,1618.19,,0.0,2,2,
CUST01655,High Value But Unhappy,74,8,7066.74,2.0,0.0,2,0,
CUST01656,High Value But Unhappy,9,9,5263.7300000000005,1.0,0.2222222222222222,16,4,
CUST01657,Discount Sensitive,389,1,149.0,,0.0,2,0,Silver
CUST01658,High Value But Unhappy,6,9,8066.37,2.0,0.0,3,0,
CUST01659,Regular Customers,12,3,1750.44,,0.0,8,0,
CUST01660,Discount Sensitive,46,9,8594.48,1.0,0.1111111111111111,10,3,
CUST01661,Discount Sensitive,215,2,826.76,1.0,0.5,0,0,
CUST01662,Discount Sensitive,94,3,2215.29,,0.0,3,0,
CUST01663,High Value But Unhappy,31,8,6761.96,2.0,0.125,4,0,
CUST01664,Discount Sensitive,136,3,2080.54,1.0,0.0,20,1,
CUST01665,Regular Customers,136,1,335.28,,0.0,6,1,
CUST01666,Dormant Customers,379,5,4392.38,1.0,0.0,5,4,
CUST01667,Discount Sensitive,197,2,1307.77,,0.0,12,2,Silver
CUST01668,Discount Sensitive,167,8,5325.84,,0.0,7,0,Silver
CUST01669,Discount Sensitive,204,2,1801.98,,0.0,0,0,Gold
CUST01670,Discount Sensitive,46,3,2794.54,1.0,0.0,15,0,
CUST01671,High Value But Unhappy,57,6,5213.54,2.0,0.16666666666666666,1,0,
CUST01672,Regular Customers,90,5,2937.06,,0.0,7,0,Silver
CUST01673,Regular Customers,13,3,3125.58,,0.0,3,1,
CUST01674,Loyal Customers,3,6,3081.0099999999998,1.0,0.16666666666666666,5,0,
CUST01675,Discount Sensitive,193,2,1309.95,,0.0,3,0,Silver
CUST01676,Dormant Customers,194,3,1460.8000000000002,1.0,0.0,5,1,
CUST01677,Loyal Customers,24,9,4880.6,,0.1111111111111111,3,0,Gold
CUST01678,Loyal Customers,31,7,4519.16,,0.0,1,0,Gold
CUST01679,Regular Customers,90,4,2798.27,,0.0,7,2,Silver
CUST01680,Regular Customers,33,2,3278.2,,0.0,12,0,Platinum
CUST01681,Loyal Customers,55,5,3861.42,1.0,0.0,6,0,Platinum
CUST01682,Dormant Customers,288,5,1999.79,1.0,0.0,0,0,
CUST01683,Loyal Customers,32,6,7342.29,1.0,0.0,7,0,
CUST01684,Loyal Customers,23,5,4623.66,,0.0,4,0,Silver
CUST01685,Discount Sensitive,339,6,3081.38,1.0,0.16666666666666666,2,0,
CUST01686,Dormant Customers,199,1,699.98,1.0,0.0,0,0,
CUST01687,Regular Customers,142,5,2765.61,,0.0,3,0,
CUST01688,Discount Sensitive,191,4,4056.68,1.0,0.0,9,0,Silver
CUST01689,Discount Sensitive,123,4,2918.12,1.0,0.25,6,1,Silver
CUST01690,Discount Sensitive,131,4,3930.82,2.0,0.5,2,0,
CUST01691,Discount Sensitive,150,1,591.46,1.0,1.0,8,0,Gold
CUST01692,High Value But Unhappy,237,7,4276.32,3.0,0.2857142857142857,6,1,
CUST01693,Regular Customers,22,2,994.37,,0.0,11,3,
CUST01694,Discount Sensitive,99,1,759.46,,0.0,10,2,
CUST01695,Discount Sensitive,39,5,2439.2,1.0,0.0,22,4,Gold
CUST01696,Discount Sensitive,188,2,1047.8,,0.0,1,1,
CUST01697,Loyal Customers,31,4,3156.29,,0.0,5,1,
CUST01698,High Value But Unhappy,48,10,9449.57,4.0,0.2,5,1,
CUST01699,Discount Sensitive,303,6,3095.45,,0.0,2,0,
CUST01700,Discount Sensitive,67,3,2536.5,,0.0,14,2,
CUST01701,Discount Sensitive,75,1,388.29,,0.0,3,1,
CUST01702,Dormant Customers,270,3,2444.42,,0.0,3,0,
CUST01703,Regular Customers,49,3,2492.7200000000003,,0.0,6,0,
CUST01704,Regular Customers,24,2,1371.96,,0.0,13,2,
CUST01705,Loyal Customers,29,4,2470.94,1.0,0.0,21,2,Gold
CUST01706,Discount Sensitive,33,8,5035.05,1.0,0.0,6,0,Silver
CUST01707,Discount Sensitive,6,3,2140.2200000000003,1.0,0.0,5,0,Gold
CUST01708,Discount Sensitive,12,4,2083.07,,0.0,7,0,
CUST01709,Discount Sensitive,218,3,1524.54,,0.0,1,3,Gold
CUST01710,Discount Sensitive,29,4,2030.26,1.0,0.25,10,1,Silver
CUST01711,Loyal Customers,22,6,3154.94,,0.0,2,2,
CUST01712,Discount Sensitive,20,2,1445.64,1.0,0.0,9,0,
CUST01713,High Value But Unhappy,102,7,5539.05,3.0,0.2857142857142857,1,0,
CUST01714,Discount Sensitive,193,8,7387.29,1.0,0.0,0,0,Silver
CUST01715,Discount Sensitive,182,4,2342.73,2.0,0.0,4,1,Platinum
CUST01716,Loyal Customers,49,4,3155.1400000000003,1.0,0.25,1,0,Gold
CUST01717,Discount Sensitive,5,6,6178.63,,0.0,6,0,Silver
CUST01718,High Value But Unhappy,59,13,7038.5,3.0,0.23076923076923078,4,2,Platinum
CUST01719,Dormant Customers,209,4,2725.06,1.0,0.0,4,0,Silver
CUST01720,Discount Sensitive,50,4,1688.8,1.0,0.0,9,4,
CUST01721,Regular Customers,99,1,617.29,,0.0,5,0,
CUST01722,Regular Customers,120,1,359.06,,0.0,1,0,Silver
CUST01723,High Value But Unhappy,56,7,8375.310000000001,2.0,0.0,4,0,Silver
CUST01724,Discount Sensitive,100,2,1680.71,,0.0,12,0,
CUST01725,Regular Customers,105,1,632.03,1.0,0.0,8,0,Silver
CUST01726,Regular Customers,9,2,2310.06,,0.0,17,2,
CUST01727,Discount Sensitive,3,6,2844.76,,0.0,13,0,Silver
CUST01728,Regular Customers,18,3,1677.62,,0.0,5,1,Platinum
CUST01729,Discount Sensitive,44,3,2641.76,2.0,0.3333333333333333,11,1,Silver
CUST01730,High Value But Unhappy,181,7,5329.4400000000005,4.0,0.14285714285714285,7,3,Gold
CUST01731,Regular Customers,163,4,2888.49,,0.0,1,2,
CUST01732,High Value But Unhappy,18,9,9678.22,2.0,0.0,4,0,
CUST01733,Regular Customers,153,4,2532.24,3.0,0.75,2,0,
CUST01734,High Value But Unhappy,221,5,5871.23,2.0,0.0,2,0,Silver
CUST01735,Regular Customers,122,2,1287.08,1.0,0.5,6,1,
CUST01736,High Value But Unhappy,25,7,5234.81,2.0,0.14285714285714285,8,1,Silver
CUST01737,Regular Customers,1,2,1159.58,,0.0,9,0,Silver
CUST01738,Discount Sensitive,36,6,4789.29,,0.0,7,3,Silver
CUST01739,Discount Sensitive,51,3,1071.46,,0.0,5,0,Silver
CUST01740,Regular Customers,60,2,1138.43,,0.0,1,0,
CUST01741,Discount Sensitive,39,8,7503.84,1.0,0.0,2,0,
CUST01742,Dormant Customers,191,6,3970.62,1.0,0.16666666666666666,13,3,
CUST01743,Discount Sensitive,58,4,1735.96,1.0,0.0,6,0,Platinum
CUST01744,Regular Customers,5,2,2040.38,,0.0,3,0,
CUST01745,Discount Sensitive,265,2,806.46,,0.0,6,2,
CUST01746,Discount Sensitive,300,4,2960.62,1.0,0.0,1,2,
CUST01747,Regular Customers,6,2,2103.41,,0.0,7,1,Gold
CUST01748,Discount Sensitive,97,1,150.03,,0.0,4,3,Silver
CUST01749,Discount Sensitive,251,2,1709.8200000000002,1.0,0.0,0,0,Silver
CUST01750,Discount Sensitive,198,1,556.93,,0.0,4,0,
CUST01751,Regular Customers,28,2,977.3,,0.0,3,0,
CUST01752,Discount Sensitive,232,1,516.34,,0.0,2,0,
CUST01753,Regular Customers,54,3,2669.68,,0.0,4,0,Gold
CUST01754,Discount Sensitive,34,3,1185.93,,0.0,4,1,
CUST01755,Dormant Customers,213,6,3652.4,2.0,0.16666666666666666,3,0,
CUST01756,Loyal Customers,49,8,7136.14,,0.0,12,2,Silver
CUST01757,Dormant Customers,228,2,1856.03,,0.0,1,0,Silver
CUST01758,Discount Sensitive,139,1,411.88,,0.0,2,1,
CUST01759,Discount Sensitive,150,2,1973.57,,0.0,3,0,
CUST01760,High Value But Unhappy,16,9,7551.53,3.0,0.0,2,0,
CUST01761,High Value But Unhappy,15,14,9392.04,3.0,0.07142857142857142,2,1,
CUST01762,High Value But Unhappy,31,9,6813.1,2.0,0.0,1,0,
CUST01763,Regular Customers,69,1,705.53,1.0,1.0,3,0,
CUST01764,Discount Sensitive,106,3,1471.8400000000001,1.0,0.0,5,0,
CUST01765,Dormant Customers,326,2,1739.8,,0.0,0,1,
CUST01766,Dormant Customers,224,1,561.64,,0.0,4,0,
CUST01767,Discount Sensitive,206,3,1605.14,3.0,0.0,5,0,
CUST01768,Loyal Customers,7,8,6118.25,1.0,0.125,10,3,
CUST01769,High Value But Unhappy,22,6,6843.43,2.0,0.16666666666666666,10,3,
CUST01770,Regular Customers,119,3,1327.79,2.0,0.3333333333333333,2,0,Gold
CUST01771,Loyal Customers,21,5,3660.56,,0.0,14,1,Gold
CUST01772,Discount Sensitive,315,2,1751.38,,0.0,0,0,
CUST01773,Dormant Customers,257,5,4845.14,1.0,0.0,5,2,Gold
CUST01774,Discount Sensitive,213,6,3826.09,3.0,0.3333333333333333,0,2,Gold
CUST01775,Regular Customers,43,3,2670.2,1.0,0.0,6,0,
CUST01776,Discount Sensitive,140,2,2686.35,,0.0,4,2,
CUST01777,Discount Sensitive,228,5,3035.66,1.0,0.2,6,1,
CUST01778,Regular Customers,148,1,512.32,,0.0,6,0,
CUST01779,Dormant Customers,228,4,3408.21,2.0,0.0,3,2,
CUST01780,Discount Sensitive,20,4,3247.38,3.0,0.0,8,0,
CUST01781,Discount Sensitive,302,1,1360.78,1.0,0.0,3,2,
CUST01782,Discount Sensitive,198,7,4334.56,,0.0,1,0,
CUST01783,Loyal Customers,55,6,4242.639999999999,,0.16666666666666666,1,0,
CUST01784,Loyal Customers,41,4,2861.2200000000003,1.0,0.25,12,0,
CUST01785,Discount Sensitive,5,2,1574.6,,0.0,1,0,
CUST01786,High Value But Unhappy,59,7,4294.38,3.0,0.14285714285714285,2,0,Gold
CUST01787,Regular Customers,31,3,3655.99,,0.0,6,1,Gold
CUST01788,High Value But Unhappy,9,7,4885.62,2.0,0.14285714285714285,4,0,Silver
CUST01789,Discount Sensitive,113,1,341.52,,0.0,6,0,
CUST01790,Discount Sensitive,101,3,1750.7,,0.0,1,0,
CUST01791,Discount Sensitive,143,2,516.61,,0.0,5,0,
CUST01792,Regular Customers,59,2,1461.82,,0.0,12,1,
CUST01793,Discount Sensitive,109,4,5185.16,1.0,0.0,3,1,
CUST01794,Discount Sensitive,36,3,2241.93,,0.0,8,1,Silver
CUST01795,Regular Customers,150,1,1266.99,1.0,0.0,7,1,
CUST01796,Regular Customers,94,1,500.81,,0.0,4,0,Silver
CUST01797,Regular Customers,178,1,1593.85,1.0,1.0,6,0,Silver
CUST01798,Regular Customers,164,4,3577.66,1.0,0.0,5,0,Platinum
CUST01799,Regular Customers,135,1,659.32,1.0,0.0,0,0,Silver
CUST01800,Dormant Customers,183,1,507.22,,0.0,5,1,Silver
CUST01801,Discount Sensitive,85,1,371.61,1.0,0.0,10,1,
CUST01802,Discount Sensitive,200,3,1461.8,1.0,0.0,3,0,Silver
CUST01803,Discount Sensitive,13,4,2673.93,2.0,0.0,1,0,Silver
CUST01804,Discount Sensitive,238,3,1552.45,,0.0,4,0,
CUST01805,Discount Sensitive,98,1,433.16,,0.0,0,1,Gold
CUST01806,Discount Sensitive,26,3,1433.8600000000001,,0.0,8,2,Gold
CUST01807,Loyal Customers,29,4,3703.79,1.0,0.25,3,1,Silver
CUST01808,Loyal Customers,3,8,6870.57,1.0,0.0,5,0,
CUST01809,Discount Sensitive,7,8,7857.91,1.0,0.125,2,1,
CUST01810,Discount Sensitive,41,4,1668.1399999999999,,0.0,8,2,
CUST01811,High Value But Unhappy,17,6,4863.08,3.0,0.0,7,2,Silver
CUST01812,Loyal Customers,32,6,3399.87,,0.16666666666666666,16,0,Platinum
CUST01813,Discount Sensitive,56,6,4038.11,1.0,0.16666666666666666,5,3,Gold
CUST01814,Regular Customers,2,3,1606.9,1.0,0.0,6,0,
CUST01815,Regular Customers,9,2,2514.74,,0.0,4,0,
CUST01816,Dormant Customers,250,1,507.79,,0.0,2,0,Silver
CUST01817,Dormant Customers,208,7,5667.97,1.0,0.0,6,0,
CUST01818,Dormant Customers,229,5,3080.04,1.0,0.0,1,0,Silver
CUST01819,Regular Customers,143,2,1750.5700000000002,2.0,0.5,2,0,Silver
CUST01820,High Value But Unhappy,18,13,9193.23,4.0,0.0,7,0,Silver
CUST01821,Champions,102,5,3708.96,,0.0,2,0,Gold
CUST01822,Loyal Customers,52,5,4482.68,1.0,0.0,1,0,
CUST01823,Loyal Customers,7,5,4992.96,,0.0,6,0,
CUST01824,High Value But Unhappy,262,5,5499.38,2.0,0.0,4,1,
CUST01825,Discount Sensitive,5,2,1127.7199999999998,1.0,0.0,14,1,Platinum
CUST01826,Discount Sensitive,118,5,3208.37,,0.0,0,0,Silver
CUST01827,Loyal Customers,21,4,1887.82,,0.0,8,0,Silver
CUST01828,Discount Sensitive,183,3,1876.83,,0.0,5,3,
CUST01829,Discount Sensitive,162,7,4605.35,1.0,0.0,4,0,Gold
CUST01830,Regular Customers,88,4,2433.02,1.0,0.0,2,0,
CUST01831,Regular Customers,6,3,2174.13,1.0,0.0,13,0,
CUST01832,Discount Sensitive,156,5,5038.610000000001,1.0,0.0,3,0,
CUST01833,Loyal Customers,12,8,5277.49,,0.125,1,3,Gold
CUST01834,Discount Sensitive,6,3,2057.24,,0.0,5,2,Gold
CUST01835,Discount Sensitive,193,1,710.25,,0.0,15,2,Silver
CUST01836,Discount Sensitive,186,6,3567.04,1.0,0.0,12,1,
CUST01837,Discount Sensitive,137,1,441.28,,0.0,5,0,
CUST01838,Discount Sensitive,125,2,775.96,,0.0,7,0,
CUST01839,Discount Sensitive,7,5,2904.01,,0.0,15,3,Platinum
CUST01840,Discount Sensitive,9,4,2778.5,,0.0,5,0,Platinum
CUST01841,Loyal Customers,10,7,5325.389999999999,1.0,0.0,17,0,Silver
CUST01842,Discount Sensitive,222,1,1332.91,,0.0,0,1,
CUST01843,Regular Customers,41,3,3230.01,,0.0,8,0,
CUST01844,Loyal Customers,21,8,5250.11,1.0,0.0,8,0,Silver
CUST01845,Discount Sensitive,225,1,545.67,,0.0,3,0,
CUST01846,High Value But Unhappy,137,7,4758.75,4.0,0.0,5,0,
CUST01847,Regular Customers,50,2,1729.73,,0.0,2,0,
CUST01848,Discount Sensitive,51,6,5463.58,1.0,0.0,10,0,
CUST01849,Discount Sensitive,37,2,755.23,,0.0,3,0,
CUST01850,Loyal Customers,49,4,2045.6,,0.0,5,0,Silver
CUST01851,Discount Sensitive,416,1,289.22,,0.0,2,1,
CUST01852,Regular Customers,109,1,572.93,1.0,0.0,2,3,Silver
CUST01853,Discount Sensitive,214,6,3611.41,3.0,0.16666666666666666,0,0,Silver
CUST01854,Discount Sensitive,211,2,1301.87,,0.0,5,0,
CUST01855,High Value But Unhappy,36,5,4629.85,3.0,0.0,11,2,
CUST01856,Discount Sensitive,272,3,1379.79,3.0,0.6666666666666666,0,0,Platinum
CUST01857,High Value But Unhappy,135,9,5573.32,5.0,0.0,1,0,
CUST01858,Regular Customers,27,3,1371.99,1.0,0.0,9,1,
CUST01859,Loyal Customers,43,5,3473.82,,0.0,12,5,Platinum
CUST01860,Regular Customers,38,3,1262.77,2.0,0.3333333333333333,9,0,
CUST01861,Discount Sensitive,23,4,3165.46,,0.0,4,2,
CUST01862,Loyal Customers,17,4,4513.64,,0.0,4,1,Silver
CUST01863,Discount Sensitive,249,1,530.13,,0.0,4,0,
CUST01864,Regular Customers,10,3,1705.88,,0.0,3,0,
CUST01865,Regular Customers,121,3,1867.7600000000002,2.0,0.0,4,1,
CUST01866,Regular Customers,131,1,510.52,1.0,0.0,16,0,
